PrepositionFrequency,PronounFrequency,ArticleFrequency,HyperlinkFrequency,BlogwordFrequency,AssentWordFrequency,Polarity,Subjectivity,fmeasure,emoticons,gender
0.0345,0.1379,0.069,0,0,0,1,0.3,0.54,0,male
0.0345,0.1724,0.0345,0,0,0.0345,0.2167,0.3933,0.495,0,male
0.0345,0.069,0.0345,0.1034,0.0345,0,0.4667,0.4333,0.53,0,male
0.0345,0.0345,0.1034,0.069,0,0.0345,0.375,0.8667,0.565,0,female
0.0347,0.0173,0.0058,0,0.0347,0.0116,0.0803,0.4423,0.85,0.0114,male
0.0347,0.1597,0.0347,0,0.0069,0.0208,0.4269,0.7259,0.6,0,female
0.035,0.1608,0.035,0,0.007,0.021,0.4269,0.7259,0.595,0,female
0.0351,0.1491,0.0614,0,0,0.0614,-0.153,0.3917,0.48,0,female
0.0356,0.0824,0.029,0,0.0312,0.0757,-0.2758,0.6491,1.065,0.0022,male
0.0357,0.0714,0.1071,0,0,0,0.4121,0.8182,0.555,0,male
0.0357,0,0,0,0,0,0.5,0.5,0.53,0.0357,male
0.0357,0.1071,0.0357,0.0714,0,0,0.2135,0.4841,0.52,0,male
0.0357,0.0714,0,0,0,0.0357,0.1889,0.4056,0.525,0,female
0.0357,0.0714,0,0.0714,0,0,-0.0969,0.9167,0.545,0.0345,female
0.0357,0,0.0357,0,0,0.0357,0,0,0.56,0,female
0.0361,0.012,0.0361,0,0.0241,0,0.0214,0.3929,0.755,0,male
0.0361,0.253,0.0301,0,0,0,0.0661,0.6125,0.535,0,female
0.0362,0.087,0.058,0,0.0362,0.0145,0.3503,0.5205,0.845,0.0423,male
0.0364,0.1091,0.0182,0,0,0.0182,0.2786,0.7714,0.51,0.0357,male
0.0364,0.1818,0,0.0182,0.0182,0,0.5144,0.8924,0.51,0,female
0.037,0.1481,0.1111,0.037,0.037,0.037,0.0781,0.325,0.54,0,male
0.037,0.3333,0,0,0,0.037,0.375,0.75,0.47,0,male
0.037,0.1481,0.0185,0,0,0.037,0.3125,0.4583,0.525,0,male
0.037,0.1481,0.0185,0,0,0.037,0.3125,0.4583,0.525,0,male
0.037,0.0741,0.1111,0,0,0,-0.0482,0.5705,0.565,0,male
0.037,0.4074,0,0.0741,0,0.037,0,0,0.475,0,female
0.037,0.037,0.037,0,0,0,0.3,0.55,0.515,0,female
0.037,0.0741,0.0741,0,0,0.0741,-0.225,0.825,0.47,0,female
0.037,0.0741,0.1852,0.0741,0,0,0.29,0.88,0.545,0.037,female
0.037,0.0741,0.037,0.037,0,0,0.375,0.1,0.53,0,female
0.037,0.037,0.037,0,0.0741,0,0.15,0.45,0.515,0,female
0.0372,0.0037,0,0,0,0,0,0,1.27,0,male
0.0375,0.075,0.025,0,0.0125,0.0375,-0.228,0.5686,0.615,0.0125,female
0.0375,0.0625,0.0375,0,0,0,0.2095,0.2776,0.615,0,female
0.0376,0.1344,0.0269,0,0.0376,0.0054,-0.0945,0.2598,0.77,0,female
0.0377,0.1698,0.0189,0,0,0,0.1417,0.55,0.515,0,male
0.0377,0.1195,0.0252,0,0.0566,0.0252,0.2971,0.5357,0.625,0,female
0.0382,0.0229,0.0153,0,0.0382,0.0305,-0.4263,0.7867,0.72,0.0296,male
0.0385,0.0769,0.0385,0,0,0,-0.0312,0.5938,0.55,0,male
0.0385,0.0769,0.0385,0,0,0,0.1281,0.2917,0.54,0,male
0.0385,0,0,0,0,0,0,0,0.515,0,male
0.0385,0.1731,0.0385,0,0,0,0.2306,0.5611,0.49,0,female
0.0385,0.1154,0,0,0,0.0769,0.075,0.25,0.505,0,female
0.0385,0.0769,0.0385,0.0769,0,0,0.25,0.6458,0.535,0,female
0.0385,0.0385,0.0256,0,0,0.0128,0.2608,0.5835,0.67,0,female
0.0385,0.0192,0.0385,0,0,0,0.2783,0.4983,0.6,0,female
0.0385,0.1538,0.0769,0,0,0,0,0,0.515,0,female
0.0388,0.0388,0.0465,0,0.0233,0,-0.03,0.4986,0.785,0,female
0.039,0.1039,0.013,0,0.0519,0.013,0.4784,0.561,0.53,0,female
0.0392,0.0588,0,0.1961,0.0196,0,-0.1,1,0.565,0,male
0.0392,0.1373,0.0588,0,0,0.0196,0.1,0.6,0.57,0,female
0.0392,0.1176,0.0392,0,0.0196,0.0196,-0.1633,0.3667,0.56,0,female
0.0395,0,0,0,0,0,0,0,1.42,0,male
0.0395,0.1447,0.0395,0.0263,0,0.0263,0.0196,0.5611,0.515,0,female
0.0396,0.1089,0.0495,0,0.0297,0.0099,0.1571,0.3298,0.695,0.0297,male
0.0396,0.0495,0.0495,0,0.0099,0.0099,-0.24,0.51,0.595,0,female
0.0396,0.0792,0.005,0,0.0347,0.0099,-0.0679,0.4497,0.845,0,female
0.04,0.08,0.08,0.08,0,0,0.35,0.55,0.555,0,male
0.04,0.0933,0.0267,0,0,0.04,-0.0879,0.3203,0.445,0,male
0.04,0.12,0.2,0,0,0,0.75,0.5,0.55,0,male
0.04,0.04,0.04,0.04,0,0,0.55,0.75,0.54,0,male
0.04,0.04,0.04,0,0,0,0.05,0.2,0.54,0.0769,male
0.04,0.16,0,0,0.04,0,0.35,0.675,0.515,0,male
0.04,0.0267,0,0,0,0,0.1938,0.8333,0.705,0,female
0.04,0.05,0.02,0,0.03,0.01,-0.5375,0.675,0.695,0,female
0.04,0.18,0.04,0,0.01,0.01,0.2838,0.7187,0.485,0,female
0.04,0.0667,0.08,0,0.0267,0.0267,0.0622,0.4828,0.58,0,female
0.04,0.16,0,0.08,0,0,0.2667,0.5,0.515,0,female
0.0402,0.1149,0.023,0,0.0402,0.0287,0.2327,0.4753,0.54,0,female
0.0404,0.1111,0.0505,0,0,0.0303,-0.0201,0.5283,0.53,0,male
0.0408,0.102,0.0204,0,0,0.0612,-0.119,0.4265,0.52,0,male
0.041,0.0328,0.0328,0.0246,0,0.0164,0.0087,0.3471,0.655,0,male
0.0411,0.1233,0.0274,0,0,0.0274,0.1191,0.525,0.555,0,female
0.0411,0.0959,0,0.0274,0,0,0.2825,0.5407,0.55,0,female
0.0412,0.1193,0.0453,0,0.0412,0.0082,0.1383,0.5282,1.085,0.0123,female
0.0417,0.1042,0.0833,0.0208,0,0.0208,0.0903,0.6199,0.565,0,male
0.0417,0.0694,0.0139,0.0278,0,0.0139,0.0204,0.7216,0.59,0,male
0.0417,0,0.0833,0.0833,0,0.0417,0.06,0.8167,0.545,0,male
0.0417,0.1458,0.0625,0,0,0,0.0938,0.4153,0.545,0,male
0.0417,0.1458,0.0625,0,0,0,0.0938,0.4153,0.545,0,male
0.0417,0.0833,0.0417,0.0833,0,0,0.1455,0.3515,0.51,0,female
0.0417,0.1667,0.0417,0,0,0,0.0952,0.2119,0.505,0,female
0.0417,0.1667,0.0417,0,0,0.0208,0.325,0.5833,0.525,0,female
0.0417,0.1667,0.0833,0,0,0,0.5,0.45,0.52,0,female
0.0417,0.1458,0.0625,0,0,0,0.2125,0.325,0.49,0,female
0.0423,0.1831,0.0141,0,0.0282,0.0282,-0.046,0.5188,0.475,0,female
0.0424,0.0847,0.0339,0,0.0085,0.0085,-0.0364,0.6852,0.595,0,female
0.0424,0.1271,0.0212,0,0.0042,0.0127,0.1134,0.3367,0.57,0,female
0.0426,0.1915,0.0426,0,0,0,0.2062,0.25,0.505,0,male
0.0426,0.0745,0.0957,0,0.0106,0.0213,-0.0688,0.4313,0.59,0,male
0.0426,0.0213,0.0638,0,0,0,0.1089,0.5578,0.555,0,male
0.0426,0.0638,0.0426,0,0,0,0.0952,0.2119,0.525,0,female
0.0426,0.1489,0.0213,0,0.0213,0,0.1854,0.5833,0.53,0,female
0.0428,0.0802,0.0267,0,0.0214,0.0374,0.269,0.56,0.825,0.0214,male
0.0429,0.0714,0,0,0.0143,0.0143,-0.1751,0.6667,0.62,0,female
0.043,0.1075,0.0538,0,0,0.0645,-0.2393,0.5461,0.56,0,female
0.0435,0.1304,0.0543,0,0,0.0163,0.2217,0.5443,0.545,0,male
0.0435,0.1739,0,0,0,0,0.4375,0.725,0.51,0,male
0.0435,0.0217,0.0435,0,0,0.0435,0.25,0.4167,0.535,0,male
0.0435,0.1739,0.1304,0.1739,0,0.0435,0.0682,0.4773,0.525,0,male
0.0435,0.1739,0.087,0.0217,0,0.0217,0.195,0.43,0.555,0,male
0.0435,0.1739,0.087,0,0,0,0.1364,0.4545,0.505,0,male
0.0435,0.1739,0.0435,0,0,0,0.1125,0.575,0.515,0,male
0.0435,0.0435,0.087,0.087,0,0,0.2167,0.325,0.525,0,male
0.0435,0.3478,0,0,0.0435,0.0435,0.5444,0.5667,0.495,0,male
0.0435,0.0435,0,0,0,0,0.1167,0.2167,0.54,0,male
0.0435,0.1739,0,0,0,0,0.2138,0.45,0.48,0,female
0.0435,0.1304,0.087,0,0,0,0.3536,0.6107,0.505,0,female
0.0435,0,0,0.087,0,0,0.25,0.25,0.525,0,female
0.0435,0,0,0,0,0.0435,0,0,0.515,0,female
0.0435,0.087,0.0435,0,0,0,-0.25,0.25,0.545,0,female
0.0435,0.1304,0.087,0,0,0,0.3536,0.6107,0.505,0,female
0.0439,0.3246,0.0702,0,0,0.0439,-0.548,0.7466,0.395,0,female
0.044,0.1209,0.044,0.022,0,0.022,0.2772,0.5685,0.575,0.011,female
0.0441,0.0956,0.0074,0,0,0,0.0222,0.7333,0.49,0,female
0.0442,0.1504,0.0088,0,0,0.0531,0.0688,0.5896,0.43,0,male
0.0442,0.2014,0.0212,0,0.0035,0.0106,0.1591,0.4603,0.355,0,female
0.0444,0.1556,0.0222,0,0.0444,0.0444,-0.6667,0.4762,0.56,0,male
0.0444,0.0889,0.0667,0,0,0,0.0682,0.4773,0.575,0,female
0.0444,0.0778,0.0111,0,0,0.0444,-0.1464,0.6583,0.695,0,female
0.0444,0.0944,0.0444,0,0,0.0444,-0.05,0.8812,0.625,0,female
0.0444,0.0222,0.0444,0.0444,0,0,0.2951,0.6427,0.53,0.0222,female
0.0448,0.0448,0.0597,0,0,0.0149,-0.1133,0.5869,0.55,0,female
0.0448,0.1119,0.0224,0,0.0149,0.0299,-0.3612,0.632,0.635,0.0075,female
0.045,0.0811,0.027,0,0.036,0,0.3908,0.548,0.51,0,female
0.0451,0.1128,0.0226,0.015,0.0075,0,0.2873,0.4841,0.73,0,female
0.0453,0.2263,0.0206,0,0,0.0082,-0.033,0.3419,0.37,0,female
0.0455,0.2273,0.0455,0,0,0.0455,0.425,0.6417,0.525,0,male
0.0455,0.0909,0.0455,0.0909,0,0,0.1576,0.4667,0.51,0,male
0.0455,0.0455,0.0909,0,0.0455,0.0455,-0.231,0.5111,0.525,0,male
0.0455,0.0909,0.0455,0.0455,0,0,-0.175,0.625,0.535,0.0417,male
0.0455,0.0909,0.0455,0,0.0455,0,0.5503,0.5278,0.49,0,male
0.0455,0.1667,0,0,0,0.0303,0.7491,0.6667,0.515,0,male
0.0455,0.0909,0.0455,0.2727,0,0.0455,-0.2333,0.5333,0.54,0,male
0.0455,0.0455,0.0455,0,0,0.0455,0.25,0.5,0.52,0,male
0.0455,0,0,0,0,0,0,0,0.6,0.0455,male
0.0455,0,0.0455,0,0,0,0.0625,0.5,0.545,0,male
0.0455,0.0909,0.0909,0,0,0,0,0.1,0.53,0,male
0.0455,0,0.1364,0.0909,0,0,0.3121,0.4015,0.56,0,male
0.0455,0.2955,0.0455,0,0.0227,0.0455,0.21,0.4,0.48,0,female
0.0455,0.1932,0.0341,0,0.0341,0,0.2346,0.5583,0.465,0.0112,female
0.0455,0.0779,0.0455,0,0.0195,0.013,-0.1014,0.5894,0.99,0.0065,female
0.0455,0.1212,0.0152,0,0,0.0303,-0.45,0.8,0.49,0,female
0.0455,0.1818,0.0455,0,0,0,0.5,1,0.5,0.0435,female
0.0455,0.0909,0.0682,0,0,0.0227,0.5417,0.85,0.56,0,female
0.0455,0.0909,0,0,0,0.0455,-1,0.4,0.535,0,female
0.0455,0.1753,0.0195,0,0.0974,0.013,-0.0296,0.3778,0.44,0.0065,female
0.0455,0.1364,0.0909,0,0,0,0.625,1,0.51,0,female
0.0455,0.2273,0.0455,0.0909,0,0,0.1667,0.3333,0.515,0,female
0.0459,0.1468,0.0367,0,0.0505,0.0275,0.1635,0.5003,0.7,0.0046,male
0.046,0.0345,0.069,0,0.0115,0.0115,0.3143,0.3512,0.62,0,female
0.046,0.0805,0.0115,0,0.023,0,0.05,0.15,0.745,0,female
0.0462,0.1231,0.0615,0,0.0154,0.0308,0.2286,0.4173,0.55,0.0154,male
0.0462,0.1385,0,0,0.0154,0.0154,0.0545,0.3143,0.5,0,female
0.0463,0.0593,0.026,0.0014,0.0087,0.0174,-0.0559,0.4875,1.2,0,female
0.0465,0.186,0.0698,0,0,0,0.1873,0.7009,0.49,0,male
0.0465,0.0233,0.0233,0,0,0.0233,0.2184,0.3898,0.595,0,male
0.0465,0.0814,0.0465,0,0,0.0116,-0.325,0.4667,0.615,0,male
0.0465,0,0,0,0.0465,0,0.3512,0.6175,0.66,0.0227,female
0.0465,0.093,0.0465,0,0,0.093,0.1857,0.6143,0.495,0,female
0.0465,0.0698,0,0,0,0.0698,0.1479,0.6611,0.63,0,female
0.0469,0.1562,0.0219,0,0.0156,0.0125,0.0669,0.4379,0.55,0,male
0.0469,0.1127,0.0141,0,0,0.0141,0.1335,0.2456,0.605,0,male
0.0469,0.125,0.0234,0,0,0.0469,0.4312,0.5109,0.57,0,female
0.0476,0.0952,0.0476,0.0476,0,0,0.4,0.8,0.53,0,male
0.0476,0.2381,0,0,0,0,-0.2,0.7444,0.515,0,male
0.0476,0.0476,0.0952,0.0952,0,0,-0.0875,0.825,0.55,0,male
0.0476,0.1429,0.1905,0,0,0,0.2,0.2,0.56,0,male
0.0476,0.1429,0.1905,0,0,0,0.2,0.2,0.56,0,male
0.0476,0.1429,0.0952,0,0,0,0.8,1,0.51,0,female
0.0476,0.0952,0.0476,0,0.0476,0,0,0.0667,0.54,0,female
0.0476,0.1667,0.0238,0,0,0,-0.5859,0.5,0.485,0,female
0.0476,0.2381,0.0476,0.0952,0,0.0476,0.4,0.5333,0.525,0.0476,female
0.0476,0.1667,0.0238,0,0,0,-0.5859,0.5,0.485,0,female
0.0478,0.1461,0.0281,0,0,0.0197,0.1246,0.4801,1.26,0,female
0.0482,0.1446,0.0723,0,0.0361,0.0241,0.1417,0.4611,0.565,0.0233,male
0.0482,0.1566,0.0361,0,0.0241,0.012,0.13,0.6374,0.435,0.012,female
0.0484,0.0968,0.0645,0,0.0484,0,0.58,0.55,0.585,0,female
0.0485,0.1359,0.0388,0.0194,0,0.0194,0.2446,0.6143,0.59,0.0286,female
0.0488,0.0244,0.0488,0,0.0488,0.0244,0.2,0.3,0.56,0,male
0.0488,0.0976,0,0,0.0488,0,0.0762,0.6952,0.595,0,male
0.0488,0.2073,0.0732,0,0,0.0122,0.0072,0.4025,0.425,0,male
0.0488,0.0732,0.0488,0,0,0.0488,0.3083,0.75,0.62,0.0476,female
0.0488,0.1951,0.0163,0,0.0081,0.0244,0.4465,0.8309,0.535,0,female
0.0489,0.2391,0.0109,0,0,0.0489,-0.0428,0.5108,0.48,0,female
0.049,0.1471,0.0392,0,0.0196,0.0098,0.2677,0.5288,0.485,0,female
0.049,0.0588,0.0686,0,0,0.0196,0.2883,0.6517,0.695,0,female
0.0492,0.082,0.082,0,0.0082,0.0082,-0.0056,0.4933,0.665,0,male
0.0492,0.1639,0.082,0,0,0.0164,0,0.2,0.54,0,male
0.0492,0.1803,0.0984,0.0164,0,0,0.3208,0.5667,0.53,0.0164,female
0.0492,0.2377,0.0246,0,0.123,0.0246,-0.0289,0.6917,0.525,0.0161,female
0.0494,0.1605,0.0247,0,0,0.037,0.0714,0.4976,0.54,0,female
0.0495,0.1209,0.0275,0,0.0549,0.011,0.1976,0.454,0.65,0,female
0.0495,0.198,0.0248,0,0,0.0149,0.2917,0.375,0.265,0,female
0.0498,0.1463,0.0211,0,0.0483,0.0211,0.1295,0.522,1.3,0,female
0.05,0.2,0,0,0,0,0,0,0.505,0,male
0.05,0.05,0,0,0,0,0.1375,0.1354,0.525,0,male
0.05,0.05,0.1,0,0,0,0.09,0.28,0.52,0.025,male
0.05,0.1,0,0,0,0,0.7083,0.5611,0.51,0,male
0.05,0.05,0.05,0,0.05,0,0.3673,0.5709,0.535,0.0476,male
0.05,0.15,0,0,0.025,0.075,0.8,0.7,0.51,0,male
0.05,0,0.05,0.05,0,0,0.1667,0.3,0.545,0,male
0.05,0.1167,0.0167,0.0167,0,0.025,-0.014,0.4744,0.53,0.0083,male
0.05,0.15,0.05,0,0,0,0.35,0.65,0.5,0,male
0.05,0.1,0,0,0,0.05,0,1,0.525,0,male
0.05,0.05,0.05,0.1,0.05,0,0.5333,0.8,0.555,0,female
0.05,0.2167,0.0167,0,0,0.1,-0.1,0.225,0.49,0.0167,female
0.05,0.075,0.0125,0,0.0875,0.0125,0.3091,0.5081,0.58,0,female
0.05,0.1,0.05,0,0,0.025,0.1,0.5905,0.48,0,female
0.05,0.175,0.05,0,0,0.05,0.1531,0.35,0.5,0,female
0.05,0.15,0,0.05,0,0.1,0,1,0.505,0,female
0.05,0.125,0.0167,0,0,0.0083,0.1942,0.5545,0.565,0,female
0.05,0.05,0.05,0.1,0.05,0,0.1625,0.8875,0.54,0,female
0.05,0.175,0.075,0,0,0,0.0139,0.5139,0.52,0,female
0.05,0.1333,0.0167,0.0333,0,0.0167,0.1833,0.6431,0.57,0,female
0.0505,0.1616,0.0303,0,0,0.0202,-0.0547,0.2969,0.49,0,male
0.0505,0.0614,0.0758,0,0.0361,0,0.1211,0.296,0.955,0,female
0.0506,0.1013,0.0253,0,0,0,-0.0948,0.7549,0.555,0,male
0.0506,0.1013,0.0253,0.0127,0,0.0253,0.144,0.5586,0.535,0,male
0.0506,0.1292,0.0337,0,0,0.0056,0.0438,0.4504,0.525,0.0056,female
0.0508,0.1441,0.0678,0,0.0169,0.0254,-0.2464,0.6071,0.53,0.0084,male
0.0508,0.1017,0.0424,0,0,0.0169,0.0076,0.6446,0.565,0,female
0.0508,0.0678,0.0169,0,0.0169,0.0339,0.2086,0.263,0.54,0,female
0.0508,0.1186,0.0169,0,0,0.0169,0.3205,0.5679,0.595,0,female
0.0508,0.1441,0.0847,0,0,0.0169,0.3082,0.7962,0.615,0.0085,female
0.0508,0.1525,0.0678,0,0,0,0.3939,0.6267,0.56,0,female
0.051,0.0918,0.051,0,0,0.0102,0.0117,0.655,0.59,0,female
0.051,0.1122,0.0204,0,0.0102,0.0204,0.1,0.15,0.725,0,female
0.0511,0.0584,0.0146,0,0.0584,0.0146,0.0371,0.48,0.685,0.0145,male
0.0513,0.1282,0.0256,0.0256,0,0.0256,0.0917,0.1979,0.505,0,male
0.0513,0.1282,0.0513,0.0256,0,0,-0.275,0.95,0.52,0,male
0.0513,0.1026,0.0513,0.0513,0,0,0.225,0.5,0.51,0,female
0.0513,0.1795,0.0769,0,0,0.0385,0.3,0.459,0.495,0,female
0.0513,0.0769,0.0256,0,0,0.0385,-0.0469,0.6304,0.575,0,female
0.0513,0.1154,0.1026,0.0256,0,0.0641,0.2349,0.5637,0.565,0.0128,female
0.0515,0.0882,0.0221,0,0.0294,0.0147,0.2717,0.5067,0.58,0,female
0.0515,0.134,0.0412,0,0.0412,0.0103,0.0244,0.5289,0.52,0,female
0.0517,0.1552,0.1034,0,0,0,0.3629,0.5637,0.52,0,female
0.0517,0.0862,0.0345,0,0.0172,0.0517,0.25,0.4625,0.66,0.0172,female
0.0517,0.0172,0.0517,0.0345,0.0172,0.0172,0.25,0.4875,0.615,0,female
0.0517,0.0603,0.0043,0,0.0129,0,0.14,0.2872,1.155,0,female
0.0517,0.2069,0,0,0,0.0345,0.6125,0.6875,0.475,0,female
0.0519,0.1818,0.013,0,0,0.0519,0.258,0.6298,0.535,0,female
0.0526,0.1447,0.0921,0,0,0.0132,0,0,0.635,0,male
0.0526,0.1053,0,0,0,0,0.375,0.3333,0.495,0,male
0.0526,0.1316,0.0395,0,0,0.0263,-0.1708,0.5312,0.585,0.0132,male
0.0526,0.1454,0.0401,0,0.01,0.0426,0.0673,0.5936,0.775,0,male
0.0526,0.0526,0,0.0526,0,0,0.75,1,0.555,0.0526,male
0.0526,0,0.0526,0,0,0,0.5,1,0.515,0.05,male
0.0526,0.1579,0.0351,0,0.0175,0.0175,0.4052,0.5721,0.525,0,male
0.0526,0.1316,0.0526,0.0526,0,0,0.22,0.52,0.545,0.0513,male
0.0526,0.1579,0.0526,0,0,0.1053,-0.025,0.6,0.51,0,male
0.0526,0,0,0.1053,0,0,-0.0152,0.375,0.52,0,male
0.0526,0.1053,0.0526,0.1053,0.1579,0.0526,-1,0.8,0.53,0,male
0.0526,0.1053,0.0263,0,0,0.0789,0.1857,0.5571,0.505,0,female
0.0526,0.1316,0.0263,0,0.0263,0.0526,0.0375,0.3375,0.51,0,female
0.0526,0.1053,0,0,0.1053,0,0.4926,0.6011,0.5,0,female
0.0526,0.1053,0.0526,0,0,0,0.1842,0.2786,0.52,0,female
0.0526,0.0789,0,0,0,0,0.3,0.2,0.55,0,female
0.0526,0.1368,0.0211,0,0.0105,0,0.1558,0.525,0.575,0,female
0.0526,0.1579,0,0.1579,0.1053,0,0.2,0.3,0.52,0,female
0.0526,0.1053,0.0526,0,0.0526,0.0526,0.5,0.5,0.53,0,female
0.0526,0.0947,0.0526,0,0,0.0211,-0.2526,0.4049,0.665,0,female
0.0526,0.0526,0.1053,0.0526,0,0,0,0,0.545,0,female
0.053,0.1061,0.1288,0,0.0076,0.0303,-0.0667,0.5667,0.58,0,male
0.0531,0.2062,0.0312,0,0,0.0219,0.1161,0.2101,0.245,0.0031,female
0.0532,0.1277,0.0585,0,0.0957,0.0106,0.4398,0.5819,0.67,0.0408,female
0.0533,0.08,0.0533,0,0.0533,0,0.3635,0.5806,0.56,0,female
0.0533,0.1067,0.0667,0,0.0133,0,0.1946,0.7071,0.555,0,female
0.0534,0.2061,0.042,0,0,0.042,0.3212,0.5708,0.56,0,female
0.0534,0.0388,0.0485,0,0.0194,0.0049,0.0832,0.2865,0.655,0,female
0.0535,0.1739,0.0234,0,0,0.0301,-0.0637,0.6127,0.3,0,female
0.0536,0.0179,0.1786,0,0,0.0179,0.0643,0.1762,0.62,0,male
0.0536,0.0674,0.0261,0.0014,0.0248,0.0206,0.1623,0.4457,1.69,0.0014,male
0.0536,0.1607,0.0714,0,0,0,0.1806,0.4222,0.53,0,female
0.0536,0.0536,0.0357,0,0.0357,0.0357,0.1277,0.42,0.57,0,female
0.0536,0.1161,0.0268,0,0,0.0179,0.0025,0.68,0.46,0,female
0.0536,0.0714,0.0714,0,0.0179,0.0357,-0.3143,0.5357,0.56,0,female
0.0536,0.1071,0.0446,0,0,0.0179,0.2227,0.4995,0.49,0.0088,female
0.0541,0.0811,0.0541,0,0.0541,0,0.1307,0.4148,0.53,0.027,male
0.0541,0.0811,0.0541,0,0.0541,0,0.1307,0.4148,0.53,0.027,male
0.0541,0.1351,0.0541,0,0,0.027,-0.0405,0.4669,0.5,0,male
0.0541,0.1459,0.0162,0,0.0108,0,0.1231,0.3861,0.51,0,male
0.0541,0.1622,0.027,0,0,0,-0.175,0.45,0.535,0,male
0.0541,0.0541,0.0811,0,0,0.027,0,0.4857,0.575,0,male
0.0541,0.0721,0.027,0.009,0,0.018,0.2896,0.4292,2.25,1.3228,female
0.0541,0.1284,0,0,0.0068,0.0135,0.2989,0.6094,0.755,0,female
0.0541,0.0541,0.0631,0.009,0,0,-0.0882,0.7357,0.585,0,female
0.0541,0.0541,0.0405,0,0,0.027,1,0.75,0.68,0,female
0.0541,0.1081,0,0.0541,0,0,-0.0563,0.1,0.515,0,female
0.0541,0.1622,0.0405,0,0,0.027,-0.0861,0.6693,0.52,0,female
0.0542,0.1281,0.0345,0,0,0.0345,-0.0167,0.0542,0.39,0,female
0.0543,0.0543,0.0109,0.0109,0.0217,0.0326,0.1976,0.3317,0.635,0,female
0.0544,0.1701,0.034,0,0.0136,0.0068,0.2631,0.6495,0.505,0,female
0.0545,0,0.0182,0,0,0,0,0,0.58,0,male
0.0545,0.0909,0.0182,0,0,0,0.1214,0.3,0.615,0,male
0.0546,0.0356,0.0166,0.171,0.0048,0.0024,0.0832,0.5713,1.03,0,male
0.0547,0.0249,0.0846,0,0.0149,0.01,0.2611,0.3488,0.865,0,male
0.0547,0.1484,0.0312,0,0,0.0234,0.1583,0.7,0.6,0,female
0.0547,0.3281,0.0078,0,0,0.0156,-0.1391,0.3484,0.275,0,female
0.0548,0.0137,0.0548,0,0.0137,0.0137,0.1482,0.3857,0.71,0.0137,female
0.0549,0,0.1429,0.033,0,0,0.0083,0.1917,0.755,0,male
0.0549,0.1139,0.0253,0.0042,0,0.0042,0.2023,0.6556,0.645,0,female
0.0549,0.0769,0.022,0,0.022,0.011,0.1417,0.4542,0.665,0.011,female
0.0552,0.1215,0.0552,0,0,0.0387,-0.1984,0.5759,0.585,0,male
0.0552,0.1034,0.0345,0,0.0483,0.0069,0.025,0.426,0.785,0,male
0.0553,0.1818,0.0277,0,0,0.0711,-0.0137,0.6024,0.485,0,female
0.0556,0.0556,0.0556,0,0,0,-0.22,0.4921,0.54,0,male
0.0556,0.1111,0,0.5,0,0,0.6429,0.7679,0.55,0,male
0.0556,0.0556,0.1111,0.1111,0,0,0.0833,0.1667,0.55,0,male
0.0556,0.1667,0.0556,0,0.0139,0.0139,-0.0667,0.5333,0.51,0,male
0.0556,0.25,0.0278,0,0,0,0.45,0.575,0.5,0,male
0.0556,0.3889,0,0,0,0.0556,-0.5,1,0.475,0,male
0.0556,0.1728,0.0062,0,0.0123,0.037,-0.0201,0.4423,0.335,0,male
0.0556,0.1389,0.0417,0,0,0.0278,-0.1766,0.5562,0.565,0.0139,male
0.0556,0.1111,0,0,0,0,0,0,0.515,0,male
0.0556,0.0556,0.0556,0,0,0,0.5,1,0.52,0.0526,male
0.0556,0.1667,0.0556,0,0.0278,0.0556,-0.2321,0.5952,0.53,0,male
0.0556,0.1667,0.0556,0.1111,0,0,-0.0938,0.45,0.51,0,female
0.0556,0.1173,0.0556,0,0.0062,0.037,0.145,0.4582,0.545,0,female
0.0556,0.1111,0.0556,0,0,0,0.15,0.1,0.485,0,female
0.0556,0.1111,0.0556,0,0,0.0556,0,0,0.53,0,female
0.0556,0,0,0,0,0,0,1,0.715,0,female
0.0556,0.1667,0.0556,0.1111,0,0,0,0,0.525,0,female
0.0556,0,0.0278,0.0278,0,0,0,0.3571,0.625,0,female
0.0556,0.1389,0.0556,0,0,0.0278,0,0.25,0.525,0,female
0.0556,0.0648,0.0556,0,0,0,0.1841,0.6403,0.575,0,female
0.0556,0,0.0556,0.1111,0,0,0.85,1,0.54,0,female
0.0556,0.1667,0.0556,0,0.0278,0.0556,0,0,0.5,0,female
0.0556,0.0556,0.0556,0.1111,0,0,0.5625,0.75,0.54,0,female
0.0556,0.1667,0,0,0,0,0.2812,0.2,0.44,0,female
0.0556,0.0556,0,0.1111,0,0,0.3125,0.3333,0.56,0,female
0.0556,0.0833,0.0185,0,0.0278,0,-0.105,0.465,0.71,0,female
0.0556,0.0556,0,0,0.1111,0,0.0583,0.3631,0.535,0,female
0.0556,0.0556,0,0.1111,0,0,0,0,0.515,0,female
0.0556,0.2778,0,0,0,0,0.5,0.5,0.49,0,female
0.0559,0.118,0.087,0,0.0062,0.0186,0.0891,0.4953,0.645,0,female
0.0561,0.1215,0.0654,0,0.0187,0.0093,0.3547,0.7875,0.66,0,female
0.0562,0.0787,0.0449,0.0225,0,0,0.0921,0.5413,0.545,0,male
0.0563,0.0845,0.0986,0,0,0,0.45,0.4762,0.585,0,female
0.0565,0.1356,0.0282,0,0,0.0113,0.2133,0.509,0.565,0,male
